"범죄별","발생지별","항목","단위","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년","2023 년","2024 년",
"공무방해","울주군","범죄 발생지","","49","55","52","67","60","69","67","67","39","36","41","37","35","33",
"도주와 범인 은닉","종로","범죄 발생지","","4","2","-","7","8","5","4","-","-","-","-","-","1","2",
"도주와 범인 은닉","중구","범죄 발생지","","5","3","2","7","8","1","4","9","1","2","-","-","-","-",
"도주와 범인 은닉","용산","범죄 발생지","","-","3","6","3","4","3","","-","2","-","1","1","4","2",
"도주와 범인 은닉","성동","범죄 발생지","","3","2","-","1","1","-","1","-","1","-","1","-","1","1",
"도주와 범인 은닉","광진","범죄 발생지","","13","11","2","2","8","1","2","2","2","2","1","2","1","1",
"도주와 범인 은닉","동대문","범죄 발생지","","7","6","3","8","3","2","3","3","2","4","1","3","1","-",
"도주와 범인 은닉","중랑","범죄 발생지","","3","4","3","1","7","1","2","3","-","-","-","1","1","2",
"도주와 범인 은닉","성북","범죄 발생지","","3","2","-","1","4","-","2","2","-","2","1","4","1","1",
"도주와 범인 은닉","강북","범죄 발생지","","3","1","5","2","4","1","4","2","1","-","-","-","1","-",
"도주와 범인 은닉","도봉","범죄 발생지","","1","3","7","1","1","5","1","1","1","6","1","1","-","-",
"도주와 범인 은닉","노원","범죄 발생지","","5","4","-","1","5","1","5","1","-","-","1","1","1","-",
"도주와 범인 은닉","은평","범죄 발생지","","3","4","1","2","3","-","","3","-","1","2","1","2","1",
"도주와 범인 은닉","서대문","범죄 발생지","","2","1","6","4","4","-","4","-","1","1","1","-","-","-",
"도주와 범인 은닉","마포","범죄 발생지","","2","4","2","3","2","-","17","4","-","2","1","1","2","1",
"도주와 범인 은닉","양천","범죄 발생지","","4","4","-","2","4","3","3","1","3","1","1","1","-","3",
"도주와 범인 은닉","강서","범죄 발생지","","1","-","-","9","-","4","","5","1","2","2","2","2","-",
"도주와 범인 은닉","구로","범죄 발생지","","1","3","-","5","4","2","2","2","4","2","2","-","-","2",
"도주와 범인 은닉","금천","범죄 발생지","","2","2","-","2","1","-","2","1","-","-","-","-","-","1",
"도주와 범인 은닉","영등포","범죄 발생지","","8","5","1","9","4","5","5","2","1","-","3","-","1","3",
"도주와 범인 은닉","동작","범죄 발생지","","-","2","2","2","-","-","","1","-","-","1","-","1","1",
"도주와 범인 은닉","관악","범죄 발생지","","1","1","1","1","2","2","3","3","-","2","-","-","1","1",
"도주와 범인 은닉","서초","범죄 발생지","","1","-","3","1","7","2","5","4","5","3","4","1","4","4",
"도주와 범인 은닉","강남","범죄 발생지","","6","4","7","8","12","12","18","10","22","15","4","11","9","6",
"도주와 범인 은닉","송파","범죄 발생지","","2","3","3","2","5","2","6","3","3","1","1","3","1","1",
"도주와 범인 은닉","강동","범죄 발생지","","2","1","-","1","6","-","3","2","5","3","1","1","1","4",
"도주와 범인 은닉","중구","범죄 발생지","","2","4","1","-","4","6","3","1","1","1","-","3","1","1",
"도주와 범인 은닉","서구","범죄 발생지","","2","1","1","-","1","2","","2","1","-","-","-","4","1",
"도주와 범인 은닉","동구","범죄 발생지","","-","-","2","1","2","1","6","-","1","1","-","-","1","-",
"도주와 범인 은닉","영도","범죄 발생지","","-","-","2","-","2","-","","-","-","-","-","-","-","1",
"도주와 범인 은닉","부산진","범죄 발생지","","5","10","14","2","18","10","1","8","6","-","3","7","2","1",
"도주와 범인 은닉","동래","범죄 발생지","","2","1","5","6","1","-","","7","-","2","-","-","1","3",
"도주와 범인 은닉","남구","범죄 발생지","","3","4","4","-","2","3","2","-","1","1","2","-","1","-",
"도주와 범인 은닉","북구","범죄 발생지","","3","1","1","1","2","-","5","4","2","-","-","3","-","2",
"도주와 범인 은닉","해운대","범죄 발생지","","2","9","20","9","7","3","4","7","3","8","1","2","3","8",
"도주와 범인 은닉","사하","범죄 발생지","","1","-","7","1","1","3","2","4","1","1","-","-","2","2",
"도주와 범인 은닉","금정","범죄 발생지","","2","2","-","4","1","4","","-","1","-","-","1","1","1",
"도주와 범인 은닉","강서","범죄 발생지","","1","-","1","4","-","-","","-","1","2","1","-","6","5",
"도주와 범인 은닉","연제","범죄 발생지","","2","4","6","3","6","4","3","3","3","5","3","2","6","2",
"도주와 범인 은닉","수영","범죄 발생지","","1","-","2","-","2","3","2","3","3","-","-","-","1","-",
"도주와 범인 은닉","사상","범죄 발생지","","2","1","-","-","8","7","2","5","5","3","-","-","-","3",
"도주와 범인 은닉","기장군","범죄 발생지","","-","-","1","6","2","2","4","-","1","1","-","1","2","2",
"도주와 범인 은닉","중구","범죄 발생지","","-","-","4","-","2","1","2","-","5","2","2","-","-","1",
"도주와 범인 은닉","동구","범죄 발생지","","2","5","3","3","7","2","2","-","1","1","-","1","2","-",
"도주와 범인 은닉","서구","범죄 발생지","","3","5","4","-","-","-","3","-","1","2","-","-","3","2",
"도주와 범인 은닉","남구","범죄 발생지","","3","1","2","-","4","4","1","-","1","4","2","-","2","2",
"도주와 범인 은닉","북구","범죄 발생지","","4","2","4","1","9","1","4","2","5","5","3","-","-","-",
"도주와 범인 은닉","수성","범죄 발생지","","9","5","2","13","8","3","2","6","8","3","2","2","1","5",
"도주와 범인 은닉","달서","범죄 발생지","","11","18","3","4","6","5","4","7","9","3","3","1","3","6",
"도주와 범인 은닉","달성군","범죄 발생지","","-","-","2","3","2","2","","3","2","1","-","1","1","-",
"도주와 범인 은닉","군위군","범죄 발생지","","","","","","","","","","","","","","-","-",
"도주와 범인 은닉","중구","범죄 발생지","","2","3","2","1","1","1","2","2","-","5","11","10","-","6",
"도주와 범인 은닉","동구","범죄 발생지","","-","-","1","-","-","3","1","-","-","1","-","-","1","-",
"도주와 범인 은닉","서구","범죄 발생지","","-","1","2","1","1","4","","3","3","5","1","-","1","2",
"도주와 범인 은닉","미추홀","범죄 발생지","","1","23","4","1","4","5","7","2","10","3","2","5","2","7",
"도주와 범인 은닉","연수","범죄 발생지","","1","1","1","3","-","1","1","2","1","1","1","-","-","1",
"도주와 범인 은닉","남동","범죄 발생지","","4","-","5","4","1","4","5","-","8","4","3","4","4","3",
"도주와 범인 은닉","부평","범죄 발생지","","1","2","-","2","1","1","1","-","2","1","1","4","-","-",
"도주와 범인 은닉","계양","범죄 발생지","","3","-","1","1","2","1","","-","-","1","-","-","1","1",
"도주와 범인 은닉","강화군","범죄 발생지","","-","-","2","1","-","-","","1","-","-","1","-","-","-",
"도주와 범인 은닉","옹진군","범죄 발생지","","-","-","-","-","-","-","","-","-","-","-","1","-","-",
"도주와 범인 은닉","동구","범죄 발생지","","-","1","3","2","6","4","2","-","3","2","1","-","-","-",
"도주와 범인 은닉","서구","범죄 발생지","","3","4","-","3","3","12","5","-","2","3","1","1","2","2",
"도주와 범인 은닉","남구","범죄 발생지","","5","3","2","1","-","-","2","3","-","-","-","1","-","2",
"도주와 범인 은닉","북구","범죄 발생지","","11","5","5","12","-","8","","4","5","1","3","-","-","2",
"도주와 범인 은닉","광산","범죄 발생지","","5","2","2","-","3","9","1","3","2","6","1","2","1","1",
"도주와 범인 은닉","중구","범죄 발생지","","-","-","1","4","2","4","4","5","-","3","1","1","-","-",
"도주와 범인 은닉","동구","범죄 발생지","","-","-","5","-","3","3","1","1","5","-","-","1","-","1",
"도주와 범인 은닉","서구","범죄 발생지","","7","7","1","9","7","2","6","6","3","3","3","3","1","3",
"도주와 범인 은닉","유성","범죄 발생지","","-","-","2","3","5","10","2","5","-","-","4","5","1","-",
"도주와 범인 은닉","대덕","범죄 발생지","","2","2","2","1","3","-","1","1","1","2","-","-","2","-",
"도주와 범인 은닉","중구","범죄 발생지","","-","3","-","2","-","3","","1","-","-","-","-","3","1",
"도주와 범인 은닉","동구","범죄 발생지","","-","-","-","3","-","1","5","4","-","1","1","1","-","1",
"도주와 범인 은닉","남구","범죄 발생지","","5","3","1","5","4","2","15","9","3","3","2","2","3","4",
"도주와 범인 은닉","북구","범죄 발생지","","-","3","-","2","1","-","1","1","1","-","-","-","1","1",
"도주와 범인 은닉","울주군","범죄 발생지","","5","1","2","4","2","-","2","3","2","-","-","-","1","1",
"위증과 증거인멸","종로","범죄 발생지","","3","12","9","14","10","5","11","6","17","14","5","11","7","2",
"위증과 증거인멸","중구","범죄 발생지","","5","2","3","5","12","4","12","5","4","3","2","4","3","16",
"위증과 증거인멸","용산","범죄 발생지","","12","5","10","7","19","5","12","7","3","9","4","8","7","6",
"위증과 증거인멸","성동","범죄 발생지","","5","5","4","6","10","6","7","3","8","4","2","1","1","2",
"위증과 증거인멸","광진","범죄 발생지","","84","82","72","106","123","80","66","20","13","3","8","9","-","1",
"위증과 증거인멸","동대문","범죄 발생지","","12","8","6","6","9","13","4","5","5","6","4","2","1","3",
"위증과 증거인멸","중랑","범죄 발생지","","8","2","5","4","3","5","6","2","1","3","2","2","3","4",
"위증과 증거인멸","성북","범죄 발생지","","5","7","10","4","9","2","7","3","6","5","5","5","3","4",
"위증과 증거인멸","강북","범죄 발생지","","8","5","12","8","11","2","3","6","4","2","4","2","2","3",
"위증과 증거인멸","도봉","범죄 발생지","","72","68","74","101","72","107","105","90","72","76","68","75","54","38",
"위증과 증거인멸","노원","범죄 발생지","","30","13","7","5","15","7","8","6","6","2","3","3","3","5",
"위증과 증거인멸","은평","범죄 발생지","","5","4","2","4","3","2","6","1","4","2","2","9","3","2",
"위증과 증거인멸","서대문","범죄 발생지","","18","25","6","9","7","2","4","4","1","2","2","2","5","3",
"위증과 증거인멸","마포","범죄 발생지","","44","51","61","81","73","85","83","60","70","52","47","34","46","45",
"위증과 증거인멸","양천","범죄 발생지","","78","73","95","121","97","94","131","100","56","61","38","63","46","65",
"위증과 증거인멸","강서","범죄 발생지","","25","20","5","16","15","12","20","12","10","8","8","5","8","7",
"위증과 증거인멸","구로","범죄 발생지","","14","27","6","9","12","12","4","8","5","8","10","3","2","5",
"위증과 증거인멸","금천","범죄 발생지","","-","3","2","1","4","7","","8","2","3","3","3","3","12",
"위증과 증거인멸","영등포","범죄 발생지","","8","10","9","18","22","17","13","13","7","5","4","5","13","9",
"위증과 증거인멸","동작","범죄 발생지","","13","8","6","20","8","11","6","6","8","2","1","5","3","4",
"위증과 증거인멸","관악","범죄 발생지","","8","8","10","8","10","5","7","3","2","2","3","3","3","2",
"위증과 증거인멸","서초","범죄 발생지","","332","331","301","317","382","405","405","378","294","245","173","181","195","169",
"위증과 증거인멸","강남","범죄 발생지","","36","25","19","17","30","11","29","31","22","20","15","18","25","26",
"위증과 증거인멸","송파","범죄 발생지","","9","2","6","13","14","11","37","57","71","55","77","66","57","46",
"위증과 증거인멸","강동","범죄 발생지","","7","10","7","5","4","8","6","4","6","1","6","3","3","3",
